country,age,gender,O_score,C_score,E_score,A_score,N_score,N_proxy,J_proxy,T_proxy,Impulsivity_Index,Emotional_Reactivity,Creative_Divergence,Social_Adaptability,cluster_kmeans,cluster_gmm,cluster_best
SG,18,1,3.8,3.0,3.5,2.5,2.4,0.39020063549682144,-0.6729884553870593,0.5961324474625361,-1.7030042868609387,-1.4433660670919324,0.3993482684575676,0.14027252519209799,1,1,2
IN,23,2,4.1,3.7,2.9,2.6,3.2,0.7252086354562339,0.22493443455299633,1.174499261826301,-0.6694841056442117,0.6174823734585876,0.9401301378973294,-1.0558595350029976,1,0,2
US,24,1,4.0,2.8,1.2,3.8,3.9,-0.002774985908470806,-0.4702127700458439,-0.4877653787181455,2.566661993695659,1.8437902299545914,0.9654290467199097,-2.411389975246239,0,1,1
NZ,24,2,3.4,3.2,2.4,3.2,3.4,-0.6727909858272967,-0.18430702733717347,0.29711604686101534,0.6295410702538757,0.8345036034463043,-0.6711454284763654,-1.236346347724225,0,2,0
GB,51,1,3.8,2.3,4.0,2.9,3.4,0.5523886060349533,-1.3980470669793394,-0.3279629235967797,2.0170679110457517,0.9900814539593021,0.6151857770251927,0.23436225382751869,0,1,1
DE,39,1,4.1,2.4,2.3,3.4,3.1,0.5305830708104757,-1.101847069450064,-0.5811896909062052,1.0706328655483075,-0.06148036008292965,1.3409712252372046,-0.9339277641123672,0,1,1
RS,57,2,4.0,1.9,3.8,4.1,3.0,0.8406024608898148,-1.476515675670679,-1.5277186172106008,1.577392644925826,-0.6885838101201143,1.2429344148782846,1.3722034551382216,1,1,1
IN,30,2,3.3,3.6,4.2,4.0,2.6,-0.26545881342507904,0.585618694745267,0.11395751369263452,-2.0998452497084754,-1.6930783886432075,-1.0466876069936613,2.035178729340914,1,0,2
IN,25,2,4.2,4.6,1.4,3.1,2.5,0.4151892453768963,1.5078201855342712,1.6612868096058753,-3.9056302049840816,-1.490433302611071,0.9148312290747516,-1.6909927669504792,1,0,2
NZ,14,2,3.9,3.9,1.5,4.2,3.8,-0.08200672512064883,1.024771563628877,0.25317145917278916,0.6067073894431765,1.3722646304304043,0.37404935963498853,-1.6620589378223676,0,0,0
GB,19,1,2.8,1.9,1.4,3.1,3.7,-2.0564340561139027,-1.8222442323662293,-0.8362615038195,3.426011903473822,1.6786282834712072,-1.7835430971512651,-2.6417112427751626,0,2,0
FR,18,1,4.2,4.0,1.7,2.0,3.0,0.5125020276997754,0.38750445808016576,1.866878898019337,-1.66016998358855,0.40046114347086975,1.0998348078470015,-2.7135030550472643,0,0,0
NZ,17,2,3.6,2.6,4.0,4.1,3.3,0.19929956296483975,-0.6131656414001785,-0.8802060915077254,1.2904704986082693,0.10368158640045469,0.01827106896747674,1.350774463566227,0,1,1
IN,35,2,3.9,2.6,4.2,4.5,3.1,0.7938083157852633,-0.4748742187219581,-1.1567889368641662,0.7622935675945571,-0.6319324786305881,0.7748904469748636,2.0712067269500674,1,1,1
AT,41,2,3.4,4.0,3.7,4.0,3.9,-0.2511022624281537,1.078961571471267,0.48396467123713455,0.7166262059731581,1.740071662945926,-0.9178168668393654,0.4646071454037345,0,2,0
US,18,2,3.6,2.8,2.0,3.0,3.0,-0.4494523191876877,-0.7467956154022843,0.06540031199473523,0.18986580413395088,-0.11813169157245607,-0.043396790623273174,-1.524805722232124,0,2,0
US,25,1,4.0,3.0,3.5,3.3,2.5,0.7432896785669358,-0.3964056100306188,0.042966756749655194,-1.4389158213540818,-1.594151869619736,0.9037611871291595,0.752503098931142,1,0,2
ES,30,2,3.5,3.4,3.5,3.9,3.6,-0.13943292910834937,0.3043744007127116,-0.0019003537405055393,0.8493787033138396,0.9996655499296899,-0.4806068287313193,0.3996039978018414,0,2,0
ID,13,2,3.6,2.4,3.9,3.7,3.6,0.16686196885721333,-0.9981285024413987,-0.7886268249235358,2.3910751930825898,1.103384116938355,0.07993892855822679,0.6592409742224179,0,1,1
MY,47,2,3.3,3.2,2.8,3.8,3.0,-0.7195851309318484,0.023130106680156748,-0.11775822117364514,-0.42681279177354986,-0.5330059596071166,-0.9233518878121614,0.031653900695679846,0,2,0
NO,57,2,4.2,3.9,4.1,4.5,2.9,1.2910042862828084,1.128490130637542,0.045734325155458944,-1.7700888001185315,-1.1601094096443014,1.1306687376423765,2.1215344925620934,1,0,2
AU,13,2,3.4,2.4,4.0,3.5,3.1,-0.15378948010527466,-1.067274213780509,-0.6503354022453154,1.0706328655483075,-0.11333964358726227,-0.42447399011336523,0.9906347078270152,0,1,1
IL,24,2,4.2,3.8,2.4,3.8,3.2,0.73956518645316,0.7631444217691565,0.4372525151431046,-0.8236537546210861,-0.0048290285934032146,1.1615026674377515,-0.5593004333767858,1,0,2
AU,29,1,3.6,3.4,3.1,3.4,3.3,-0.0926387840037976,0.1315101223649363,0.343828202955045,0.057113306793269425,0.4666965709307826,-0.22840036939552327,-0.22737833387977724,0,2,0
IN,29,1,3.6,3.6,3.8,3.6,3.0,0.1344243747495869,0.44732727206704676,0.3905403590490749,-1.0434913876810499,-0.4292873925984516,-0.2900682289862733,0.9400427592687839,1,0,2
IE,36,1,3.6,3.8,3.1,2.2,2.5,-0.0926387840037976,0.20997873105627585,1.5435838965688662,-2.672273013169082,-1.023699751072078,-0.3517360885770233,-0.6307516867499733,1,0,2
US,17,1,4.0,3.0,2.7,4.1,3.7,0.4837889257059249,-0.11982276467417843,-0.5101989339632256,1.7301457647281964,1.1600354484278816,0.9037611871291595,-0.37176077303914373,0,1,1
ZA,36,1,4.2,4.0,3.4,4.6,2.4,1.0639411275294237,1.2863987054885972,0.06909040320247406,-3.2447007766296894,-2.5324110206829165,1.0998348078470015,1.8472221341516502,1,0,2
ZA,23,1,4.0,1.5,4.9,2.9,2.5,1.1974159960737052,-2.3847328204313394,-1.0679772386857798,0.8736289132990438,-1.3867147356024057,1.3662701340597847,1.9205289339248228,1,1,1
US,38,2,3.2,4.2,3.2,3.8,3.1,-0.7663792760363992,1.256487298495157,0.807259672687605,-1.7044208160354435,-0.2689174941002599,-1.4838976451017063,0.3849286158119749,1,2,2
DE,30,1,4.2,2.1,3.5,3.8,3.3,1.0963787216370502,-1.3335628043163437,-1.1352779044210202,2.0613187434926443,0.2592594369134523,1.6856794739591265,0.5508514775841248,0,1,1
GB,38,1,4.2,4.5,4.0,4.4,2.5,1.2585666921751821,1.8339315900569875,0.669890772811319,-3.751460556007207,-2.1646039881673946,0.9456651588701264,2.243883198304346,1,0,2
LB,20,2,3.5,3.3,2.9,3.5,2.6,-0.3340584937541076,0.04274725885299123,0.18218070222980975,-1.63733630277785,-1.4337819711215445,-0.44977289893594424,0.19738895547433272,1,0,2
PH,19,1,4.1,1.6,2.6,3.1,3.5,0.6278958531333549,-2.192251389910729,-1.1137668719778748,3.360343919390733,1.1504513524574937,1.5876426636002046,-1.1857543991659936,0,1,1
GR,33,1,3.9,3.3,1.0,2.0,2.9,-0.24419469565878066,-0.4758455761903347,1.2193663723164616,-0.8450709062572811,0.13637267796401298,0.5590529384072386,-3.3911537112398227,0,2,0
AU,24,2,3.9,2.0,4.1,3.3,3.8,0.7613707216776368,-1.6297628018456192,-0.882051137111595,3.535930720003802,1.8389981819693975,0.9598940257471137,0.37130996560692914,0,1,1
NL,43,2,4.0,4.6,5.0,4.2,2.3,1.2298535901813314,1.8881215978993768,0.900683984875664,-4.433807135997796,-2.589062352172443,0.41041831040315957,3.310725136181564,1,0,2
IT,35,1,4.1,3.5,4.5,3.6,2.9,1.244210141178256,0.32399155288554665,0.29803856966294984,-1.1534102042110315,-0.6933758581053083,1.0017979974880795,1.7761464947654566,1,0,2
NO,16,2,3.7,2.3,2.5,3.9,2.8,-0.11071982711449871,-1.0523185102837889,-1.0194200369878808,0.4325371180046125,-1.1130421741251628,0.3629793176893978,-0.04783682190258204,0,1,1
IN,26,2,4.1,3.6,4.0,4.2,3.8,1.082022170640124,0.6547644060843771,-0.024333908985585795,1.0692163363738014,1.3722646304304043,0.9709640676927044,1.0410739044798303,1,0,1
GB,52,2,3.6,2.4,3.3,2.5,3.2,-0.027763595788544926,-1.4130027704760595,0.04112171114578589,1.3347213310551642,0.6693416569629203,0.07993892855822679,-0.7097904194085338,0,1,1
PH,16,2,3.3,2.9,2.5,3.7,2.6,-0.8168979132547275,-0.3814499065338986,-0.32611787799291053,-1.02065770687035,-1.5375005381302098,-0.8308500984260363,-0.06224802094624349,0,2,0
GB,19,2,2.8,2.2,4.3,3.8,2.3,-1.115743826992738,-1.2102270851348436,-1.0427761150348953,-0.7337355605527955,-2.3816252181551127,-1.8760448865373902,2.2081193836413973,1,2,0
AU,14,2,3.7,3.9,3.1,4.0,3.4,0.08390573753125957,0.9556258522897668,0.39146288185100947,-0.44964647258424917,0.4196293354116437,-0.13036355903660235,0.21198796151149163,1,0,2
NG,28,2,3.4,4.3,2.3,3.8,2.5,-0.705228579934923,1.3798230176766566,0.8997614620737296,-3.443121258053457,-1.8534482871413989,-1.0103186562254902,-0.11283996950447506,1,0,2
IT,17,1,3.0,3.4,4.6,4.6,2.6,-0.6653420015997445,0.5463843903995969,-0.4859203331142762,-1.7915059517547252,-2.0042340896692026,-1.741639125410298,2.9862728191525907,1,0,2
US,34,2,3.7,3.7,4.1,4.3,3.0,0.4082816786075232,0.8126729809354322,-0.0009778309385705675,-1.197661036657925,-0.7923023771287795,-0.0686956994458524,1.8694436745622607,1,0,2
GB,18,2,4.1,2.3,4.3,3.8,3.3,1.1793349529630033,-1.086891365953344,-0.9502743256487707,1.752979445538895,0.2592594369134523,1.3718051550325796,1.415853987120828,1,1,1
AU,19,1,3.6,3.1,2.2,2.7,3.8,-0.38457713097243496,-0.4805070248664489,0.5503428141704407,1.8400645812581766,2.150153882995393,-0.1358985800093983,-2.2016638295860664,0,2,0
NO,54,2,3.9,3.0,3.8,3.4,3.1,0.6640579393547577,-0.3618327543610637,-0.02617895458945499,0.1456149716870572,-0.06148036008292965,0.6515547277933635,0.6879519412689515,1,1,1
AU,24,1,3.9,2.5,2.4,3.8,3.6,0.20993162184798847,-0.8402199275903438,-0.7652707468765205,2.236905544105715,1.0515248334340226,0.8057243767702387,-0.8762065919850135,0,1,1
CA,18,1,3.8,3.8,3.8,4.3,2.5,0.4875134178197005,0.9360087001169318,0.09152395844755407,-2.672273013169082,-2.112744704663062,0.15267683009456756,1.941200431746282,1,0,2
PH,17,1,4.0,3.2,2.3,3.4,3.5,0.35403854927541933,-0.11516131599806344,0.15882462418279525,0.8936295357607325,0.994873501944496,0.8420933275384095,-1.250833922720595,0,1,1
US,19,1,3.1,3.7,2.8,2.8,3.2,-1.072674174001962,0.29408014589210635,1.0362078391480811,-0.6694841056442117,0.5137638064499226,-1.5819344554606274,-0.9911205703473106,0,2,0
US,28,1,4.1,4.2,2.3,3.1,3.2,0.5305830708104757,1.0144773088082717,1.2912796520613756,-1.4403323505285868,0.3581859559369247,0.7859604889204543,-1.272450721286087,1,0,2
US,27,2,3.7,4.1,1.3,3.8,3.5,-0.49997095640601513,1.1331515793136564,0.7147578833014795,-0.49389730503114204,0.7874363679271656,-0.1920314186273523,-1.9863585029459234,0,2,0
PY,24,1,4.1,3.6,2.6,3.7,3.1,0.6278958531333549,0.48190012773660185,0.32139464770996473,-0.7794029221741932,-0.21705821059592753,0.9709640676927044,-0.35025540551444007,1,0,2
LT,25,1,3.6,3.9,2.5,2.1,3.2,-0.28726434864955586,0.2987415945682208,1.7052313972941016,-0.9778234035979614,0.8767787909802505,-0.38257001837239835,-1.9205214856407873,0,2,0
US,17,2,4.2,3.4,3.4,4.1,3.8,1.0639411275294237,0.37352011205182156,-0.14019177641872554,1.3775556343275517,1.424123913934737,1.2848383866192516,0.30588988315341475,1,1,1
LB,17,1,4.3,2.5,2.3,4.6,3.9,0.88367211388059,-0.5636370822339034,-1.3184364375894013,3.0291709406262837,1.4289159619199308,1.8145502141134215,-0.5305544112421712,0,1,1
US,18,2,3.7,3.2,4.4,4.6,2.5,0.5055944609304025,0.29971295203659715,-0.670923911886526,-1.747255119307832,-2.2683225551760593,0.08547394953102265,2.849248731420473,1,0,2
FR,18,1,3.4,3.1,2.2,2.8,3.8,-0.7376661740425494,-0.445934169196894,0.4811971028313309,1.8400645812581766,2.0982945994910605,-0.6403114986809904,-2.115231690412179,0,2,0
US,15,2,4.2,1.7,4.2,3.9,2.6,1.3234418803904349,-1.7923328253727888,-1.5744307733046308,0.8293780808521503,-1.641219105138875,1.8090151931406266,1.9487465901670262,1,1,1
SE,18,1,3.5,3.8,1.4,4.1,3.2,-0.8206224053685033,0.8668629887778216,0.22981538112577443,-0.8236537546210861,-0.16040687910640083,-0.6039425479128193,-1.3812571527760023,0,2,0
US,24,2,3.8,2.2,3.3,4.2,2.8,0.32532544728156865,-1.0719356624566232,-1.319358960391336,0.5867067669814869,-1.2686200246381607,0.6460197068205675,1.0764621051557843,1,1,1
US,26,1,3.6,3.3,3.6,3.6,3.1,0.06954918653433426,0.07732011452254632,0.1130349908906996,-0.31689397524356766,-0.1651989270915949,-0.19756643960014825,0.6445655922325514,1,0,2
US,20,2,3.4,3.2,2.5,2.9,3.7,-0.6403533917196703,-0.28802559434583874,0.5045531808783458,1.421806466774446,1.7823468504798723,-0.6711454284763654,-1.6251970705099712,0,2,0
IN,20,1,3.6,1.9,3.8,2.7,3.3,0.1344243747495869,-1.9605356550444495,-0.5596786584630596,2.369658041446395,0.8297115554611105,0.23410857753510186,-0.07552611225237538,0,1,1
PH,19,1,3.8,4.6,3.5,3.6,2.9,0.39020063549682144,1.6806844638820464,1.3155582529103247,-2.8492763429566565,-0.6933758581053083,-0.09399460826843242,0.6948933578445774,1,0,2
US,15,1,4.0,1.8,1.2,1.8,2.6,-0.002774985908470806,-2.395027075251945,-0.029869045797193294,0.6752084318752754,-0.5521741515478907,1.2737683446736596,-3.1100877432472513,0,1,1
US,17,2,3.6,3.0,4.3,2.5,3.5,0.29661234528771885,-0.6729884553870593,0.5961324474625361,1.2019688337144827,1.461607053483489,-0.10506465021402327,0.13378309855617476,0,1,1
US,17,2,3.0,2.8,3.6,3.5,3.0,-0.9897179426760082,-0.573931337054509,-0.2803282447008153,0.18986580413395088,-0.37742810909411895,-1.5566355466380482,0.6373599927107207,0,2,0
US,35,2,3.6,4.6,2.8,4.4,3.8,-0.1899515663266768,1.9572673092384871,0.7623925621974437,-0.4724801533949483,1.268546063421739,-0.5984075269400233,-0.0835655814774493,1,0,2
US,35,2,3.5,3.8,3.1,3.2,3.2,-0.26918330553885483,0.5557072877518263,0.852126783177765,-0.8236537546210861,0.3063266724325921,-0.6039425479128193,-0.32101607257549564,1,2,0
US,16,1,2.7,3.6,3.5,3.7,3.4,-1.5517891013888052,0.48190012773660185,0.32139464770996473,0.012862474346375774,0.5752071859246414,-2.5599263630084352,0.3851927987581804,0,2,0
US,26,1,4.0,3.1,3.7,4.5,2.6,0.8081648667821887,0.14180437718554204,-0.6942799899335411,-1.3289970048241002,-1.9523748061648702,0.8729272573337845,1.9267128567499126,1,0,2
GB,25,2,3.8,3.5,4.3,4.3,3.0,0.6497013883578324,0.566001542572432,-0.18598140971082078,-0.8893217387041747,-0.7923023771287795,0.24517861948069253,2.085694301946437,1,0,2
US,17,2,3.5,3.5,4.9,2.0,3.5,0.3146933883984201,-0.22917413782733437,1.4043699510887118,0.4311205888301076,1.720903471005152,-0.5114407585266944,0.3503742848392648,0,2,0
US,60,2,4.4,4.5,2.0,3.9,3.4,0.9629038530927689,1.661067311709212,1.0156193295068698,-1.3746643664454994,0.4714886189159764,1.4500780775417184,-1.0638226282753631,1,0,2
US,17,2,3.9,1.8,1.4,4.0,3.4,-0.1144443192282753,-1.6344242505217337,-1.5510746952576158,2.7879161559301266,0.4196293354116437,1.0215618853378636,-1.626142371254003,0,1,1
PK,22,2,2.7,3.6,4.4,4.2,2.9,-1.2598507544201678,0.6547644060843771,-0.024333908985585795,-1.3075798531879066,-1.004531559131304,-2.5599263630084352,2.1866140161166947,1,2,2
US,26,2,3.5,3.9,2.0,3.4,3.3,-0.625996840722745,0.7481887182724365,0.8063371498856702,-0.7137349380911058,0.4666965709307826,-0.6347764777081943,-1.4167567844927444,0,2,0
US,30,2,3.4,3.2,3.0,4.1,3.8,-0.47816542118153843,0.12684867368882186,-0.3251953551909753,1.6858949322813015,1.424123913934737,-0.6711454284763654,-0.12661137161493674,0,2,0
US,19,1,3.2,3.4,2.4,3.9,3.3,-1.0258800288974101,0.3043744007127116,-0.0019003537405055393,0.057113306793269425,0.2074001534091197,-1.237226206738706,-0.5520948338549547,0,2,0
US,15,1,3.5,3.1,4.7,4.2,3.3,0.24981820018316714,0.03808581017687693,-0.4868428559162109,0.5196222537238943,0.05182230289612183,-0.3881050393451943,2.194083798584731,1,1,1
US,18,1,3.2,3.2,2.5,3.4,2.9,-0.9934424347897839,-0.11516131599806344,0.15882462418279525,-0.6909012572804066,-0.5896572910966431,-1.1755583471479563,-0.5592240574240772,0,2,0
GB,19,2,4.0,2.3,2.6,2.5,3.7,0.45135133159829854,-1.5363384896575596,-0.05138007824033919,2.809333307566322,1.9897839844972027,1.1195986956967847,-1.8628003135134337,0,1,1
PK,23,2,3.8,3.4,3.0,3.4,3.3,0.22801266495868958,0.1315101223649363,0.343828202955045,0.057113306793269425,0.4666965709307826,0.27601254927606755,-0.33550364757186524,0,0,1
US,41,1,3.1,3.2,1.9,3.5,3.7,-1.3646125209705995,-0.08058846032850836,0.08967891284368508,1.421806466774446,1.471191149453877,-1.4277648064837523,-1.7553561176191728,0,2,0
DE,20,0,4.1,2.3,2.0,2.7,3.1,0.4332702884875967,-1.4671927783184493,-0.18967150091855967,1.2248025145251826,0.3015346244473983,1.3718051550325796,-1.8633286794058441,0,1,1
US,30,2,3.8,3.6,3.4,3.8,2.5,0.357763041389195,0.5164729834061568,0.2522489363708549,-2.363933715215332,-1.8534482871413989,0.2143446896853175,1.0765384811084922,1,0,2
US,41,2,3.6,4.3,4.4,3.6,3.6,0.3290499393953453,1.3106773063375465,1.0380528847519497,-0.5381481374780355,1.1552434004426875,-0.5059057375538983,1.1134354035089702,1,0,2
US,28,2,3.7,2.6,2.9,3.5,3.4,0.019030549316006763,-0.8206027754175087,-0.4653318234730651,1.554558964115126,0.6789257529333066,0.2704775283032727,-0.4364233617421226,0,1,1
GB,32,1,3.8,3.2,3.3,3.8,2.9,0.32532544728156865,0.023130106680156748,-0.11775822117364514,-0.6909012572804066,-0.7970944251139733,0.3376804088668175,0.6515070088081765,1,0,2
US,61,2,3.6,4.0,2.9,2.5,3.0,-0.1575139722190504,0.560368736427941,1.5211503413237863,-1.66016998358855,0.14116472594920687,-0.41340394816777337,-0.9838385948727715,1,0,0
US,61,1,3.9,2.9,3.0,3.2,2.9,0.4045571864937467,-0.5543141848816739,0.01961067870264005,-0.22839231034978114,-0.4859387240879781,0.6823886575887386,-0.1914617673114126,1,1,1
US,17,2,4.0,2.2,1.7,3.5,3.6,0.15941298462966108,-1.3139456521435087,-0.8353389810175651,2.6994144910363396,1.2071026839470202,1.1504326254921595,-1.8923802053512915,0,1,1
US,19,1,4.0,2.2,2.5,3.9,3.3,0.41891373749067207,-1.1756542294652885,-1.1119218263740054,1.9071490945157694,0.2074001534091197,1.1504326254921595,-0.4439695201628667,0,1,1
US,18,1,3.8,3.6,3.6,3.1,3.1,0.42263822960444786,0.27446299371927146,0.7362689157446254,-0.7794029221741932,0.09409749043006801,0.2143446896853175,0.21240489636311322,1,0,2
IN,19,1,3.4,2.0,2.3,3.8,3.3,-0.705228579934923,-1.456898523497844,-1.2277796938071455,2.2154883924695197,0.2592594369134523,-0.3011382709318652,-0.7466522867209304,0,2,1
US,30,1,3.9,4.2,2.8,3.1,3.3,0.33968199827849394,1.0144773088082717,1.2912796520613756,-1.1762438850217312,0.6222744214437803,0.28154757024886345,-0.811050692477704,1,0,2
NG,14,2,2.8,3.2,4.0,3.1,3.5,-1.213056609315617,-0.21887988300672856,0.36626175820012546,0.8936295357607325,1.1504513524574937,-2.1843841844911402,0.3279999925232371,0,2,0
PK,55,1,3.0,4.3,3.7,3.9,2.2,-0.9572803485683817,1.4143958733462116,0.8306157507346195,-4.235386654574026,-2.6975729671663005,-2.0191444935686733,1.7250261803148146,1,0,2
US,60,1,4.2,3.6,1.4,4.6,2.9,0.4151892453768963,0.7930558287625972,-0.30091675434202597,-1.3075798531879066,-1.211968693148634,1.2231705270285016,-0.711416837950393,1,0,2
US,16,2,2.9,2.9,2.2,2.9,3.8,-1.6203887817178346,-0.6580327518903392,0.22704781271997054,2.148403879211927,2.0464353159867277,-1.8396759357692192,-2.0287995512382913,0,2,0
US,17,2,3.9,2.8,4.7,1.9,3.5,0.9559962863233951,-1.12709702776739,0.8260031367249465,1.5103081316682332,1.7727627545094846,0.7132225873841137,0.047691518281200995,0,1,1
US,22,2,3.4,3.3,4.0,3.6,3.2,-0.15378948010527466,0.07732011452254632,0.1130349908906996,-0.05280550973671094,0.09888953841526181,-0.7019793582717403,0.9978403073488459,1,2,0
US,17,1,3.8,2.6,2.1,3.3,2.2,-0.06392568200994775,-0.8897484867566188,-0.32704040079484475,-1.614502621967151,-2.386417266140305,0.5226839876390676,-0.5235716738019179,1,1,2
US,19,2,4.0,2.9,4.4,4.4,3.1,1.0352280255355732,-0.13943991684701318,-0.8101378573666814,0.2997846206639323,-0.5800731951262557,0.9345951169245346,2.201025215160356,1,1,1
US,20,0,3.9,4.4,3.1,2.2,3.3,0.43699478060137315,0.9499930461452767,2.0985946328856167,-1.4845831829754816,1.0890079729827733,0.21987971065811335,-1.2645640039664285,1,0,0
GB,20,2,3.3,2.2,3.9,3.7,3.1,-0.36277159574795825,-1.2447999408043984,-0.9736304036957855,1.378972163502057,-0.21705821059592753,-0.6150125898584113,1.0553736724827025,0,2,1
US,31,2,3.7,3.2,2.0,3.5,3.2,-0.2729077976526305,-0.08058846032850836,0.08967891284368508,0.10136413924016355,0.15074882191959443,0.08547394953102265,-1.2510981056667998,0,2,0
MY,16,2,3.6,2.4,2.0,3.6,2.2,-0.4494523191876877,-1.0327013581109539,-0.7194811135844256,-1.3061633240134005,-2.541995116653303,0.07993892855822679,-0.37240056997234283,1,1,1
JM,23,2,3.2,3.9,3.0,4.1,2.8,-0.831254464251652,0.9901987079593217,0.3223171705118996,-2.034177265625388,-1.2167607411338277,-1.3913958557155812,0.6656540249056326,1,2,2
US,41,2,3.2,3.5,2.6,4.0,3.0,-0.9610048406821574,0.46228297556376685,0.02145572430650944,-0.8893217387041747,-0.6367245266157818,-1.2680601365340811,-0.011732448340720292,0,2,0
US,25,2,4.2,4.3,1.1,3.8,3.6,0.3178764630540172,1.3798230176766566,0.8997614620737296,-0.5381481374780355,1.0515248334340226,1.0073330184608764,-2.2818356699821565,0,0,0
US,20,1,3.5,2.3,1.6,3.4,3.1,-0.7557472171532504,-1.225182788631564,-0.6736914802923303,1.2248025145251826,-0.06148036008292965,-0.1414336009821942,-1.6908049599569823,0,2,1
US,20,2,3.4,2.4,4.5,3.7,3.5,0.00839849043285723,-0.9981285024413987,-0.7886268249235358,2.126986727575733,0.8392956514314981,-0.42447399011336523,1.3872193960270027,0,1,1
US,63,2,3.9,4.3,4.0,4.4,2.7,0.7289331275700105,1.5872601516939873,0.48488719403906866,-2.9149443270397435,-1.6364270571536812,0.25071364045348854,2.085430119000232,1,0,2
US,19,2,2.7,3.7,2.2,3.4,3.2,-1.973477824787948,0.5015172799094367,0.6213335711134204,-0.6694841056442117,0.20260810542392704,-2.59076029280381,-1.1212796174565118,0,2,0
GB,25,1,3.4,2.2,1.7,3.3,3.3,-0.8998541445806814,-1.3830913634826187,-0.6970475583393447,1.9071490945157694,0.5185558544351152,-0.3628061305226153,-1.8275648647428961,0,2,0
NO,30,2,3.3,2.9,3.6,4.0,2.9,-0.46008437807083735,-0.27773133952523354,-0.5335550120102408,-0.22839231034978114,-0.9008129921226387,-0.8308500984260363,1.148747228232216,1,2,2
